"","species","plot","endo_01","id","original","endo_status_from_check","birth","year_t","age","size_t","flw_count_t","mean_spike_t","year_t1","surv_t1","size_t1","flw_count_t1","mean_spike_t1","dist_a","dist_b"
"19519","POSY",5,1,"5_698.5",0,NA,2014,2015,1,3,0,NA,2016,0,NA,NA,NA,NA,NA
"19520","POSY",5,1,"5_699",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19521","POSY",5,1,"5_699",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19522","POSY",5,1,"5_699.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19523","POSY",5,1,"5_7",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"19524","POSY",5,1,"5_7.5",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"19525","POSY",5,1,"5_70",0,NA,2009,2009,0,1,0,NA,2010,1,1,0,NA,NA,NA
"19526","POSY",5,1,"5_70",0,NA,2009,2010,1,1,0,NA,2011,1,6,1,NA,NA,NA
"19527","POSY",5,1,"5_70",0,NA,2009,2011,2,6,1,NA,2012,1,23,6,61,NA,NA
"19528","POSY",5,1,"5_70",0,NA,2009,2012,3,23,6,61,2013,1,3,0,NA,NA,NA
"19529","POSY",5,1,"5_70",0,NA,2009,2013,4,3,0,NA,2014,1,3,0,NA,NA,NA
"19530","POSY",5,1,"5_70",0,NA,2009,2014,5,3,0,NA,2015,1,5,0,NA,NA,NA
"19531","POSY",5,1,"5_70",0,NA,2009,2015,6,5,0,NA,2016,1,4,0,NA,NA,NA
"19532","POSY",5,1,"5_70",0,NA,2009,2016,7,4,0,NA,2017,0,NA,NA,NA,NA,NA
"19533","POSY",5,1,"5_70.5",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"19534","POSY",5,1,"5_700",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19535","POSY",5,1,"5_700",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19536","POSY",5,1,"5_700.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19537","POSY",5,1,"5_701",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19538","POSY",5,1,"5_701",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19539","POSY",5,1,"5_701.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19540","POSY",5,1,"5_702",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19541","POSY",5,1,"5_702",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19542","POSY",5,1,"5_702.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19543","POSY",5,1,"5_703",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19544","POSY",5,1,"5_703",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19545","POSY",5,1,"5_703.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19546","POSY",5,1,"5_704",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19547","POSY",5,1,"5_704",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19548","POSY",5,1,"5_704.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19549","POSY",5,1,"5_705",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19550","POSY",5,1,"5_705",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19551","POSY",5,1,"5_705.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19552","POSY",5,1,"5_706",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19553","POSY",5,1,"5_706",0,NA,2016,2016,0,1,0,NA,2017,1,1,0,NA,NA,NA
"19554","POSY",5,1,"5_706",0,NA,2016,2017,1,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19555","POSY",5,1,"5_706.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19556","POSY",5,1,"5_707",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19557","POSY",5,1,"5_707",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19558","POSY",5,1,"5_707.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19559","POSY",5,1,"5_708",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,1.86,2.63
"19560","POSY",5,1,"5_708",0,NA,2016,2016,0,1,0,NA,2017,1,5,0,NA,1.86,2.63
"19561","POSY",5,1,"5_708",0,NA,2016,2017,1,5,0,NA,2018,1,3,0,NA,1.86,2.63
"19562","POSY",5,1,"5_708.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19563","POSY",5,1,"5_709",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19564","POSY",5,1,"5_709",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19565","POSY",5,1,"5_709.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19566","POSY",5,1,"5_71",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"19567","POSY",5,1,"5_71.5",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"19568","POSY",5,1,"5_710",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19569","POSY",5,1,"5_710",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19570","POSY",5,1,"5_710.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19571","POSY",5,1,"5_711",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19572","POSY",5,1,"5_711",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19573","POSY",5,1,"5_711.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19574","POSY",5,1,"5_712",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19575","POSY",5,1,"5_712",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19576","POSY",5,1,"5_712.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19577","POSY",5,1,"5_713",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19578","POSY",5,1,"5_713",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19579","POSY",5,1,"5_713.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19580","POSY",5,1,"5_714",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19581","POSY",5,1,"5_714",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19582","POSY",5,1,"5_714.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19583","POSY",5,1,"5_715",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19584","POSY",5,1,"5_715",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19585","POSY",5,1,"5_715.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19586","POSY",5,1,"5_716",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19587","POSY",5,1,"5_716",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19588","POSY",5,1,"5_716.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19589","POSY",5,1,"5_717",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,1.877,2.367
"19590","POSY",5,1,"5_717",0,NA,2016,2016,0,1,0,NA,2017,1,8,2,40,1.877,2.367
"19591","POSY",5,1,"5_717",0,NA,2016,2017,1,8,2,40,2018,1,6,0,NA,1.877,2.367
"19592","POSY",5,1,"5_717.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19593","POSY",5,1,"5_718",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19594","POSY",5,1,"5_718",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19595","POSY",5,1,"5_718.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19596","POSY",5,1,"5_719",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19597","POSY",5,1,"5_719",0,NA,2016,2016,0,1,0,NA,2017,1,3,0,NA,NA,NA
"19598","POSY",5,1,"5_719",0,NA,2016,2017,1,3,0,NA,2018,0,NA,NA,NA,NA,NA
"19599","POSY",5,1,"5_719.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19600","POSY",5,1,"5_72",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"19601","POSY",5,1,"5_72.5",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"19602","POSY",5,1,"5_720",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,1.744,2.704
"19603","POSY",5,1,"5_720",0,NA,2016,2016,0,1,0,NA,2017,1,1,0,NA,1.744,2.704
"19604","POSY",5,1,"5_720",0,NA,2016,2017,1,1,0,NA,2018,1,5,0,NA,1.744,2.704
"19605","POSY",5,1,"5_720.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19606","POSY",5,1,"5_721",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,1.784,2.631
"19607","POSY",5,1,"5_721",0,NA,2016,2016,0,1,0,NA,2017,1,2,0,NA,1.784,2.631
"19608","POSY",5,1,"5_721",0,NA,2016,2017,1,2,0,NA,2018,1,1,0,NA,1.784,2.631
"19609","POSY",5,1,"5_721.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19610","POSY",5,1,"5_722",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19611","POSY",5,1,"5_722",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19612","POSY",5,1,"5_722.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19613","POSY",5,1,"5_723",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19614","POSY",5,1,"5_723",0,NA,2016,2016,0,1,0,NA,2017,1,1,0,NA,NA,NA
"19615","POSY",5,1,"5_723",0,NA,2016,2017,1,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19616","POSY",5,1,"5_723.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19617","POSY",5,1,"5_724",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,1.767,2.553
"19618","POSY",5,1,"5_724",0,NA,2016,2016,0,1,0,NA,2017,1,2,0,NA,1.767,2.553
"19619","POSY",5,1,"5_724",0,NA,2016,2017,1,2,0,NA,2018,1,1,0,NA,1.767,2.553
"19620","POSY",5,1,"5_724.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19621","POSY",5,1,"5_725",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19622","POSY",5,1,"5_725",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19623","POSY",5,1,"5_725.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19624","POSY",5,1,"5_726",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19625","POSY",5,1,"5_726",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19626","POSY",5,1,"5_726.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19627","POSY",5,1,"5_727",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,1.289,2.586
"19628","POSY",5,1,"5_727",0,NA,2016,2016,0,1,0,NA,2017,1,1,0,NA,1.289,2.586
"19629","POSY",5,1,"5_727",0,NA,2016,2017,1,1,0,NA,2018,1,1,0,NA,1.289,2.586
"19630","POSY",5,1,"5_727.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19631","POSY",5,1,"5_728",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19632","POSY",5,1,"5_728",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19633","POSY",5,1,"5_728.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19634","POSY",5,1,"5_729",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,1.326,2.607
"19635","POSY",5,1,"5_729",0,NA,2016,2016,0,1,0,NA,2017,1,2,0,NA,1.326,2.607
"19636","POSY",5,1,"5_729",0,NA,2016,2017,1,2,0,NA,2018,1,1,0,NA,1.326,2.607
"19637","POSY",5,1,"5_729.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19638","POSY",5,1,"5_73",0,NA,2009,2009,0,1,0,NA,2010,1,3,0,NA,NA,NA
"19639","POSY",5,1,"5_73",0,NA,2009,2010,1,3,0,NA,2011,1,18,10,NA,NA,NA
"19640","POSY",5,1,"5_73",0,NA,2009,2011,2,18,10,NA,2012,1,32,21,59,NA,NA
"19641","POSY",5,1,"5_73",0,NA,2009,2012,3,32,21,59,2013,1,1,0,NA,NA,NA
"19642","POSY",5,1,"5_73",0,NA,2009,2013,4,1,0,NA,2014,1,11,0,NA,NA,NA
"19643","POSY",5,1,"5_73",0,NA,2009,2014,5,11,0,NA,2015,1,9,1,49,NA,NA
"19644","POSY",5,1,"5_73",0,NA,2009,2015,6,9,1,49,2016,0,NA,NA,NA,NA,NA
"19645","POSY",5,1,"5_73.5",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"19646","POSY",5,1,"5_730",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,1.495,2.654
"19647","POSY",5,1,"5_730",0,NA,2016,2016,0,1,0,NA,2017,1,2,0,NA,1.495,2.654
"19648","POSY",5,1,"5_730",0,NA,2016,2017,1,2,0,NA,2018,1,1,0,NA,1.495,2.654
"19649","POSY",5,1,"5_730.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19650","POSY",5,1,"5_731",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19651","POSY",5,1,"5_731",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19652","POSY",5,1,"5_731.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19653","POSY",5,1,"5_732",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,1.103,2.718
"19654","POSY",5,1,"5_732",0,NA,2016,2016,0,1,0,NA,2017,1,2,0,NA,1.103,2.718
"19655","POSY",5,1,"5_732",0,NA,2016,2017,1,2,0,NA,2018,1,1,0,NA,1.103,2.718
"19656","POSY",5,1,"5_732.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19657","POSY",5,1,"5_733",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19658","POSY",5,1,"5_733",0,NA,2016,2016,0,1,0,NA,2017,1,4,0,NA,NA,NA
"19659","POSY",5,1,"5_733",0,NA,2016,2017,1,4,0,NA,2018,0,NA,NA,NA,NA,NA
"19660","POSY",5,1,"5_733.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19661","POSY",5,1,"5_734",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19662","POSY",5,1,"5_734",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19663","POSY",5,1,"5_734.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19664","POSY",5,1,"5_735",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19665","POSY",5,1,"5_735",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19666","POSY",5,1,"5_735.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19667","POSY",5,1,"5_736",0,NA,2016,2015,-1,NA,NA,NA,2016,1,1,0,NA,NA,NA
"19668","POSY",5,1,"5_736",0,NA,2016,2016,0,1,0,NA,2017,0,NA,NA,NA,NA,NA
"19669","POSY",5,1,"5_736.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19670","POSY",5,1,"5_737",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,3.805,2.723
"19671","POSY",5,1,"5_737",0,NA,2017,2017,0,1,0,NA,2018,1,1,0,NA,3.805,2.723
"19672","POSY",5,1,"5_737.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19673","POSY",5,1,"5_738",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19674","POSY",5,1,"5_738",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19675","POSY",5,1,"5_738.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19676","POSY",5,1,"5_739",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,3.246,1.824
"19677","POSY",5,1,"5_739",0,NA,2017,2017,0,1,0,NA,2018,1,1,0,NA,3.246,1.824
"19678","POSY",5,1,"5_739.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19679","POSY",5,1,"5_74",0,NA,2009,2009,0,1,0,NA,2010,1,1,0,NA,NA,NA
"19680","POSY",5,1,"5_74",0,NA,2009,2010,1,1,0,NA,2011,0,NA,NA,NA,NA,NA
"19681","POSY",5,1,"5_74.5",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"19682","POSY",5,1,"5_740",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19683","POSY",5,1,"5_740",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19684","POSY",5,1,"5_740.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19685","POSY",5,1,"5_741",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19686","POSY",5,1,"5_741",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19687","POSY",5,1,"5_741.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19688","POSY",5,1,"5_742",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19689","POSY",5,1,"5_742",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19690","POSY",5,1,"5_742.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19691","POSY",5,1,"5_743",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,3.14,1.805
"19692","POSY",5,1,"5_743",0,NA,2017,2017,0,1,0,NA,2018,1,1,0,NA,3.14,1.805
"19693","POSY",5,1,"5_743.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19694","POSY",5,1,"5_744",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19695","POSY",5,1,"5_744",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19696","POSY",5,1,"5_744.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19697","POSY",5,1,"5_745",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19698","POSY",5,1,"5_745",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19699","POSY",5,1,"5_745.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19700","POSY",5,1,"5_746",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19701","POSY",5,1,"5_746",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19702","POSY",5,1,"5_746.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19703","POSY",5,1,"5_747",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,1.781,1.669
"19704","POSY",5,1,"5_747",0,NA,2017,2017,0,1,0,NA,2018,1,3,0,NA,1.781,1.669
"19705","POSY",5,1,"5_747.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19706","POSY",5,1,"5_748",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19707","POSY",5,1,"5_748",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19708","POSY",5,1,"5_748.5",0,NA,2014,2014,0,1,0,NA,2015,0,NA,NA,NA,NA,NA
"19709","POSY",5,1,"5_749",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19710","POSY",5,1,"5_749",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19711","POSY",5,1,"5_749.5",0,NA,2014,2014,0,1,0,NA,2015,1,3,0,NA,NA,NA
"19712","POSY",5,1,"5_749.5",0,NA,2014,2015,1,3,0,NA,2016,0,NA,NA,NA,NA,NA
"19713","POSY",5,1,"5_75",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"19714","POSY",5,1,"5_75.5",0,NA,2009,2009,0,1,0,NA,2010,1,5,0,NA,NA,NA
"19715","POSY",5,1,"5_75.5",0,NA,2009,2010,1,5,0,NA,2011,1,6,0,NA,NA,NA
"19716","POSY",5,1,"5_75.5",0,NA,2009,2011,2,6,0,NA,2012,0,NA,NA,NA,NA,NA
"19717","POSY",5,1,"5_750",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19718","POSY",5,1,"5_750",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19719","POSY",5,1,"5_750.5",0,NA,2014,2014,0,1,0,NA,2015,1,3,0,NA,NA,NA
"19720","POSY",5,1,"5_750.5",0,NA,2014,2015,1,3,0,NA,2016,0,NA,NA,NA,NA,NA
"19721","POSY",5,1,"5_751",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19722","POSY",5,1,"5_751",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19723","POSY",5,1,"5_751.5",0,NA,2014,2014,0,1,0,NA,2015,1,3,0,NA,NA,NA
"19724","POSY",5,1,"5_751.5",0,NA,2014,2015,1,3,0,NA,2016,0,NA,NA,NA,NA,NA
"19725","POSY",5,1,"5_752",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19726","POSY",5,1,"5_752",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19727","POSY",5,1,"5_752.5",0,NA,2014,2014,0,1,0,NA,2015,1,3,0,NA,NA,NA
"19728","POSY",5,1,"5_752.5",0,NA,2014,2015,1,3,0,NA,2016,0,NA,NA,NA,NA,NA
"19729","POSY",5,1,"5_753",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19730","POSY",5,1,"5_753",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19731","POSY",5,1,"5_753.5",0,NA,2014,2014,0,1,0,NA,2015,1,3,0,NA,NA,NA
"19732","POSY",5,1,"5_753.5",0,NA,2014,2015,1,3,0,NA,2016,0,NA,NA,NA,NA,NA
"19733","POSY",5,1,"5_754",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19734","POSY",5,1,"5_754",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19735","POSY",5,1,"5_754.5",0,NA,2014,2014,0,1,0,NA,2015,1,3,0,NA,NA,NA
"19736","POSY",5,1,"5_754.5",0,NA,2014,2015,1,3,0,NA,2016,0,NA,NA,NA,NA,NA
"19737","POSY",5,1,"5_755",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19738","POSY",5,1,"5_755",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19739","POSY",5,1,"5_755.5",0,NA,2014,2014,0,1,0,NA,2015,1,3,0,NA,NA,NA
"19740","POSY",5,1,"5_755.5",0,NA,2014,2015,1,3,0,NA,2016,0,NA,NA,NA,NA,NA
"19741","POSY",5,1,"5_756",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,1.655,2.414
"19742","POSY",5,1,"5_756",0,NA,2017,2017,0,1,0,NA,2018,1,1,0,NA,1.655,2.414
"19743","POSY",5,1,"5_756.5",0,NA,2014,2014,0,1,0,NA,2015,1,3,0,NA,NA,NA
"19744","POSY",5,1,"5_756.5",0,NA,2014,2015,1,3,0,NA,2016,0,NA,NA,NA,NA,NA
"19745","POSY",5,1,"5_757",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19746","POSY",5,1,"5_757",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19747","POSY",5,1,"5_757.5",0,NA,2014,2014,0,1,0,NA,2015,1,3,0,NA,NA,NA
"19748","POSY",5,1,"5_757.5",0,NA,2014,2015,1,3,0,NA,2016,0,NA,NA,NA,NA,NA
"19749","POSY",5,1,"5_758",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,NA,NA
"19750","POSY",5,1,"5_758",0,NA,2017,2017,0,1,0,NA,2018,0,NA,NA,NA,NA,NA
"19751","POSY",5,1,"5_758.5",0,NA,2014,2014,0,1,0,NA,2015,1,3,0,NA,NA,NA
"19752","POSY",5,1,"5_758.5",0,NA,2014,2015,1,3,0,NA,2016,0,NA,NA,NA,NA,NA
"19753","POSY",5,1,"5_759",0,NA,2017,2016,-1,NA,NA,NA,2017,1,1,0,NA,1.437,2.657
"19754","POSY",5,1,"5_759",0,NA,2017,2017,0,1,0,NA,2018,1,1,0,NA,1.437,2.657
"19755","POSY",5,1,"5_759.5",0,NA,2014,2014,0,1,0,NA,2015,1,3,0,NA,NA,NA
"19756","POSY",5,1,"5_759.5",0,NA,2014,2015,1,3,0,NA,2016,0,NA,NA,NA,NA,NA
"19757","POSY",5,1,"5_76",0,NA,2009,2009,0,1,0,NA,2010,0,NA,NA,NA,NA,NA
"19758","POSY",5,1,"5_76.5",0,NA,2009,2009,0,1,0,NA,2010,1,5,0,NA,NA,NA
